Lat,Long,Elevation
79.2083,16.8916,199
79.225,16.8916,195
79.2417,16.8916,185
79.2583,16.8916,175
79.275,16.8916,173
79.2917,16.8916,175
79.3083,16.8916,167
79.325,16.8916,163
79.3417,16.8916,165
79.3583,16.8916,165
79.375,16.8916,171
79.3917,16.8916,169
79.4083,16.8916,171
79.425,16.8916,161
79.4417,16.8916,153
79.4583,16.8916,149
79.475,16.8916,155
79.4917,16.8916,161
79.5083,16.8916,159
79.525,16.8916,149
79.5417,16.8916,141
79.5583,16.8916,131
79.575,16.8916,127
79.5917,16.8916,129
79.6083,16.8916,137
79.625,16.8916,117
79.6417,16.8916,107
79.6583,16.8916,111
79.675,16.8916,117
79.6917,16.8916,121
79.7083,16.8916,129
79.725,16.8916,121
79.7417,16.8916,113
79.7583,16.8916,109
79.775,16.8916,111
79.7917,16.8916,107
79.8083,16.8916,101
79.825,16.8916,105
79.8417,16.8916,113
79.8583,16.8916,119
79.875,16.8916,125
79.8917,16.8916,131
79.9083,16.8916,129
79.925,16.8916,117
79.9417,16.8916,105
79.9583,16.8916,97
79.975,16.8916,91
79.9917,16.8916,89
80.0083,16.8916,79
78.0083,16.8757,635
78.025,16.8757,633
78.0417,16.8757,617
78.0583,16.8757,599
78.075,16.8757,579
78.0917,16.8757,565
78.1083,16.8757,557
78.125,16.8757,559
78.1417,16.8757,557
78.1583,16.8757,555
78.175,16.8757,551
78.1917,16.8757,539
78.2083,16.8757,539
78.225,16.8757,551
78.2417,16.8757,547
78.2583,16.8757,543
78.275,16.8757,541
78.2917,16.8757,557
78.3083,16.8757,553
78.325,16.8757,543
78.3417,16.8757,555
78.3583,16.8757,565
78.375,16.8757,579
78.3917,16.8757,575
78.4083,16.8757,575
78.425,16.8757,567
78.4417,16.8757,573
78.4583,16.8757,555
78.475,16.8757,539
78.4917,16.8757,539
78.5083,16.8757,559
78.525,16.8757,533
78.5417,16.8757,549
78.5583,16.8757,535
78.575,16.8757,527
78.5917,16.8757,505
78.6083,16.8757,489
78.625,16.8757,475
78.6417,16.8757,465
78.6583,16.8757,455
78.675,16.8757,449
78.6917,16.8757,437
78.7083,16.8757,429
78.725,16.8757,419
78.7417,16.8757,415
78.7583,16.8757,409
78.775,16.8757,399
78.7917,16.8757,389
78.8083,16.8757,381
78.825,16.8757,375
78.8417,16.8757,365
78.8583,16.8757,357
78.875,16.8757,357
78.8917,16.8757,339
78.9083,16.8757,329
78.925,16.8757,347
78.9417,16.8757,313
78.9583,16.8757,299
78.975,16.8757,293
78.9917,16.8757,297
79.0083,16.8757,283
79.025,16.8757,283
79.0417,16.8757,259
79.0583,16.8757,247
79.075,16.8757,237
79.0917,16.8757,231
79.1083,16.8757,223
79.125,16.8757,221
79.1417,16.8757,215
79.1583,16.8757,205
79.175,16.8757,195
79.1917,16.8757,193
79.2083,16.8757,193
79.225,16.8757,193
79.2417,16.8757,189
79.2583,16.8757,177
79.275,16.8757,169
79.2917,16.8757,167
79.3083,16.8757,169
79.325,16.8757,159
79.3417,16.8757,157
79.3583,16.8757,157
79.375,16.8757,163
79.3917,16.8757,163
79.4083,16.8757,165
79.425,16.8757,161
79.4417,16.8757,153
79.4583,16.8757,145
79.475,16.8757,145
79.4917,16.8757,151
79.5083,16.8757,147
79.525,16.8757,147
79.5417,16.8757,139
79.5583,16.8757,133
79.575,16.8757,125
79.5917,16.8757,119
79.6083,16.8757,125
79.625,16.8757,115
79.6417,16.8757,103
79.6583,16.8757,105
79.675,16.8757,113
79.6917,16.8757,115
79.7083,16.8757,119
79.725,16.8757,127
79.7417,16.8757,117
79.7583,16.8757,107
79.775,16.8757,101
79.7917,16.8757,95
79.8083,16.8757,99
79.825,16.8757,103
79.8417,16.8757,109
79.8583,16.8757,115
79.875,16.8757,121
79.8917,16.8757,131
79.9083,16.8757,127
79.925,16.8757,117
79.9417,16.8757,109
79.9583,16.8757,101
79.975,16.8757,99
79.9917,16.8757,101
80.0083,16.8757,87
78.0083,16.8597,639
78.025,16.8597,625
78.0417,16.8597,615
78.0583,16.8597,609
78.075,16.8597,591
78.0917,16.8597,579
78.1083,16.8597,567
78.125,16.8597,549
78.1417,16.8597,543
78.1583,16.8597,539
78.175,16.8597,535
78.1917,16.8597,535
78.2083,16.8597,531
78.225,16.8597,533
78.2417,16.8597,537
78.2583,16.8597,537
78.275,16.8597,531
78.2917,16.8597,541
78.3083,16.8597,539
78.325,16.8597,539
78.3417,16.8597,557
78.3583,16.8597,553
78.375,16.8597,565
78.3917,16.8597,559
78.4083,16.8597,563
78.425,16.8597,557
78.4417,16.8597,573
78.4583,16.8597,567
78.475,16.8597,547
78.4917,16.8597,539
78.5083,16.8597,523
78.525,16.8597,521
78.5417,16.8597,541
78.5583,16.8597,517
78.575,16.8597,515
78.5917,16.8597,497
78.6083,16.8597,477
78.625,16.8597,461
78.6417,16.8597,453
78.6583,16.8597,445
78.675,16.8597,437
78.6917,16.8597,437
78.7083,16.8597,425
78.725,16.8597,417
78.7417,16.8597,405
78.7583,16.8597,399
78.775,16.8597,397
78.7917,16.8597,387
78.8083,16.8597,375
78.825,16.8597,367
78.8417,16.8597,359
78.8583,16.8597,353
78.875,16.8597,345
78.8917,16.8597,343
78.9083,16.8597,335
78.925,16.8597,325
78.9417,16.8597,315
78.9583,16.8597,305
78.975,16.8597,299
78.9917,16.8597,295
79.0083,16.8597,297
79.025,16.8597,267
79.0417,16.8597,257
79.0583,16.8597,255
79.075,16.8597,245
79.0917,16.8597,239
79.1083,16.8597,229
79.125,16.8597,217
79.1417,16.8597,211
79.1583,16.8597,207
79.175,16.8597,201
79.1917,16.8597,189
79.2083,16.8597,181
79.225,16.8597,183
79.2417,16.8597,183
79.2583,16.8597,181
79.275,16.8597,171
79.2917,16.8597,161
79.3083,16.8597,169
79.325,16.8597,163
79.3417,16.8597,151
79.3583,16.8597,151
79.375,16.8597,155
79.3917,16.8597,159
79.4083,16.8597,155
79.425,16.8597,159
79.4417,16.8597,155
79.4583,16.8597,145
79.475,16.8597,137
79.4917,16.8597,139
79.5083,16.8597,143
79.525,16.8597,145
79.5417,16.8597,145
79.5583,16.8597,137
79.575,16.8597,129
79.5917,16.8597,119
79.6083,16.8597,117
79.625,16.8597,117
79.6417,16.8597,107
79.6583,16.8597,97
79.675,16.8597,103
79.6917,16.8597,105
79.7083,16.8597,113
79.725,16.8597,115
79.7417,16.8597,113
79.7583,16.8597,105
79.775,16.8597,99
