Latitude,Longitude,Gravity_anomaly
79.8583,16.2526,-56
79.875,16.2526,-55.4
79.8917,16.2526,-54.6
79.9083,16.2526,-53.7
79.925,16.2526,-52.5
79.9417,16.2526,-51.1
79.9583,16.2526,-49.5
79.975,16.2526,-47.6
79.9917,16.2526,-45.5
80.0083,16.2526,-43.4
77.2083,16.2366,-33.7
77.225,16.2366,-33.6
77.2417,16.2366,-33.7
77.2583,16.2366,-34
77.275,16.2366,-34.4
77.2917,16.2366,-34.8
77.3083,16.2366,-35.1
77.325,16.2366,-35.3
77.3417,16.2366,-35.4
77.3583,16.2366,-35.4
77.375,16.2366,-35.3
77.3917,16.2366,-35.4
77.4083,16.2366,-35.5
77.425,16.2366,-35.9
77.4417,16.2366,-36.3
77.4583,16.2366,-36.9
77.475,16.2366,-37.5
77.4917,16.2366,-37.8
77.5083,16.2366,-37.9
77.525,16.2366,-37.7
77.5417,16.2366,-37.1
77.5583,16.2366,-36.4
77.575,16.2366,-35.7
77.5917,16.2366,-35.1
77.6083,16.2366,-34.8
77.625,16.2366,-34.9
77.6417,16.2366,-35.4
77.6583,16.2366,-36.2
77.675,16.2366,-37.2
77.6917,16.2366,-38.2
77.7083,16.2366,-39.2
77.725,16.2366,-40
77.7417,16.2366,-40.7
77.7583,16.2366,-41.3
77.775,16.2366,-41.9
77.7917,16.2366,-42.7
77.8083,16.2366,-43.5
77.825,16.2366,-44.4
77.8417,16.2366,-45.4
77.8583,16.2366,-46.2
77.875,16.2366,-46.8
77.8917,16.2366,-47.1
77.9083,16.2366,-47.1
77.925,16.2366,-46.8
77.9417,16.2366,-46.3
77.9583,16.2366,-45.6
77.975,16.2366,-44.9
77.9917,16.2366,-44.3
78.0083,16.2366,-43.6
78.025,16.2366,-42.9
78.0417,16.2366,-42
78.0583,16.2366,-41.1
78.075,16.2366,-40
78.0917,16.2366,-38.9
78.1083,16.2366,-37.8
78.125,16.2366,-36.9
78.1417,16.2366,-36.2
78.1583,16.2366,-35.8
78.175,16.2366,-35.8
78.1917,16.2366,-35.9
78.2083,16.2366,-36.2
78.225,16.2366,-36.3
78.2417,16.2366,-36.3
78.2583,16.2366,-36.1
78.275,16.2366,-35.7
78.2917,16.2366,-35.1
78.3083,16.2366,-34.6
78.325,16.2366,-34.2
78.3417,16.2366,-34
78.3583,16.2366,-34
78.375,16.2366,-34.3
78.3917,16.2366,-34.6
78.4083,16.2366,-34.8
78.425,16.2366,-34.8
78.4417,16.2366,-34.5
78.4583,16.2366,-33.8
78.475,16.2366,-32.6
78.4917,16.2366,-31.2
78.5083,16.2366,-29.4
78.525,16.2366,-27.3
78.5417,16.2366,-25
78.5583,16.2366,-22.3
78.575,16.2366,-19.4
78.5917,16.2366,-16
78.6083,16.2366,-12.4
78.625,16.2366,-8.5
78.6417,16.2366,-4.5
78.6583,16.2366,-0.7
78.675,16.2366,2.6
78.6917,16.2366,5.3
78.7083,16.2366,7
78.725,16.2366,7.8
78.7417,16.2366,7.6
78.7583,16.2366,6.6
78.775,16.2366,4.8
78.7917,16.2366,2.6
78.8083,16.2366,0.1
78.825,16.2366,-2.6
78.8417,16.2366,-5.2
78.8583,16.2366,-7.9
78.875,16.2366,-10.5
78.8917,16.2366,-13.2
78.9083,16.2366,-15.9
78.925,16.2366,-18.8
78.9417,16.2366,-21.8
78.9583,16.2366,-25
78.975,16.2366,-28.3
78.9917,16.2366,-31.7
79.0083,16.2366,-35.1
79.025,16.2366,-38.6
79.0417,16.2366,-42.1
79.0583,16.2366,-45.4
79.075,16.2366,-48.5
79.0917,16.2366,-51.2
79.1083,16.2366,-53.6
79.125,16.2366,-55.4
